,returns,CDF for h = 0.001,CDF for h = 0.003,CDF for h = 0.01
794,-0.29561604009685016,-0.0014401499654723032,-0.001422117232735045,-0.0013210894544661003
1613,-0.29559043882936975,-0.001228027970556122,-0.0013710346920408007,-0.0013246868212589639
2161,-0.2936724027525579,-0.001398046651314682,-0.0013356035878585235,-0.0013159368003357165
2387,-0.2933787006905797,-0.001520089323402361,-0.0014013207446303064,-0.0013655623536827594
2338,-0.293228738442179,-0.0013533041498181488,-0.0013658605098289338,-0.0013518542567054277
2004,-0.292690446694158,-0.0013831820708301722,-0.0013171816276974818,-0.0013556912284983281
760,-0.2919776715709803,-0.0014109803382542894,-0.0013607740996729222,-0.0013581956718737873
132,-0.2918076457147667,-0.001383847484769642,-0.0014058492172281199,-0.0013453977740272177
730,-0.2914048337916062,-0.0013923192929134783,-0.00137499216220246,-0.0013502753401757955
192,-0.29139590744537425,-0.0013923060042713275,-0.0013874189534439994,-0.0013524996591365883
2381,-0.28677317984797446,-0.0013815311257652837,-0.001409685814830379,-0.0013310870365130603
1952,-0.2838613965435155,-0.0013394927337401195,-0.0013328619166462024,-0.0013976479398370028
1838,-0.2832421978819657,-0.001306445308714622,-0.0013104163071727777,-0.001320596807273713
2258,-0.2821018711079393,-0.0012116190091164913,-0.0013476480907089778,-0.0013618609986285053
263,-0.2812408604720673,-0.0014049797873076832,-0.0013298269094820761,-0.0013360658856665267
2383,-0.2811915997644261,-0.0012995625881149877,-0.0013792832007319853,-0.0013170676854166736
2172,-0.2799299298146727,-0.001328764145894729,-0.0013359878437372446,-0.0013680197369418598
1702,-0.27942331982520874,-0.0013204032209863355,-0.0012943305924987708,-0.0013546333859673165
283,-0.2786368188137911,-0.0012316852207939154,-0.0012938881221030826,-0.0013437065055222463
434,-0.27722627892223684,-0.0014210899930340607,-0.0014175263988320086,-0.0013589484038632198
1404,-0.27609224278791533,-0.0012819219748860257,-0.0013702351458948902,-0.001334200841903019
1283,-0.2756480661889136,-0.0012431636638072549,-0.0013718093753104393,-0.0013161513223216722
2316,-0.275174189837059,-0.0012846589681472825,-0.0013597159738461117,-0.00131595235215533
819,-0.2739016622917052,-0.0013031624347040504,-0.0014140884198537312,-0.0013708272171708855
648,-0.27318500491484277,-0.0013456437710542913,-0.00136345788998122,-0.001332530878919119
503,-0.27308148006320887,-0.0013037512819589721,-0.0013530427691917583,-0.001313308162387431
935,-0.2728115738940833,-0.0013591964997439936,-0.0014484971123942068,-0.001346772045453284
533,-0.27279020413207467,-0.0013316735892573129,-0.001292577996202826,-0.0013503423591646265
135,-0.2725938296382515,-0.0013621368224667361,-0.0013789182490931357,-0.001331042358574956
1610,-0.27246951466507663,-0.0014089856899948247,-0.0013414283860628605,-0.0013024984814770677
1728,-0.26911078088443263,-0.0012583595173541334,-0.0012787583154357234,-0.0013551798653376023
625,-0.26880005107082394,-0.0014518029277856568,-0.0013836999886864343,-0.0013356565148236203
256,-0.2684414986798127,-0.001202590989971174,-0.001335591531971886,-0.0013546428808962954
314,-0.26670537152344975,-0.0012815528677299452,-0.001355354040148343,-0.0013433784038380306
785,-0.26657199582679514,-0.001394864545174691,-0.0013741007036917636,-0.0013820056625958197
2026,-0.26584127176548744,-0.0012739230715686594,-0.0013542283033446307,-0.0013622779190000298
2446,-0.2657780692998395,-0.0012638273847447661,-0.0013461132828798568,-0.0013379914141780338
1409,-0.26540009494908023,-0.0012983254916750315,-0.0014481886914144391,-0.001342576433084214
2032,-0.26498188249396715,-0.0012881735437356716,-0.0013021185117362808,-0.0013936882099798845
2275,-0.2631977117684432,-0.0014468079229861216,-0.0013737502806416987,-0.0013290286321556689
1428,-0.2625442010594583,-0.0013668857105593034,-0.0013371914512484645,-0.0013541867682262487
1164,-0.26237411893615925,-0.0013910997045951839,-0.0013787159336782035,-0.0013352536513075153
1010,-0.2622658544552001,-0.001286409148100115,-0.0012858095664359302,-0.001348732193541347
124,-0.2614439490622069,-0.0012924216526351438,-0.0013830327995205942,-0.0013258939247034558
634,-0.26050398539572317,-0.0013408824733203832,-0.001282463459268878,-0.001374638088252291
1832,-0.2589088085673419,-0.0013384238665586543,-0.0013618743768844977,-0.0013460844617486781
1968,-0.2587795267982731,-0.0012933009445736166,-0.0013488917567365446,-0.0013790393559873168
2190,-0.2567113409427553,-0.0014193540227463576,-0.0013907980122663186,-0.0013757410188172073
1148,-0.2560283939448047,-0.0013447902535591444,-0.0013239722582811548,-0.00135415223498347
2196,-0.2553160942055932,-0.001422344537523036,-0.0013343521344743254,-0.0013442698599975033
1377,-0.25518944926843945,-0.0013316374392652818,-0.0014160017057404225,-0.001331230406102936
35,-0.25392979445279296,-0.0012643982527922584,-0.0014424696738207668,-0.0013328878545127078
903,-0.2522903552962492,-0.0012708534228484246,-0.0013181335097748551,-0.001351973671679087
1405,-0.252130266102377,-0.001405947476712095,-0.0013419929960953386,-0.0013194938798660129
741,-0.25185122202955257,-0.0013961884231054936,-0.0012872789472293783,-0.001316819624174083
2342,-0.2511223758856722,-0.00134750403735863,-0.0013285035738950799,-0.0013217037822573884
461,-0.25101901077923183,-0.001343513466459279,-0.0013256151018018118,-0.0013341585482141531
1903,-0.2506073935311439,-0.0013055372819342351,-0.0013696158264421509,-0.0013323636862938634
1829,-0.24969733788392134,-0.0013409535216112357,-0.001337936065056845,-0.001357655737232409
340,-0.24931314659267367,-0.0012815760603291178,-0.001275195601192232,-0.0013946420204317869
549,-0.24890128146920687,-0.0013507786144542904,-0.0013918818641226534,-0.001332296599582105
1494,-0.24846614663975108,-0.0013958219464422867,-0.0013359636000069089,-0.0013400450883170097
1364,-0.24777498970814915,-0.001406377613967875,-0.0013115026147644193,-0.0013504800456160767
626,-0.2474094103526252,-0.0013896513293136417,-0.001390078592780494,-0.0013806156047824814
2098,-0.24521983826143012,-0.001435171173741041,-0.0013283321637804532,-0.0013341304788483598
2398,-0.24449713955387775,-0.0014048208056252137,-0.0013994937223045956,-0.0013643562464003489
2178,-0.24216017555670444,-0.0014350763841406119,-0.001370325832145746,-0.0013530848754983319
1236,-0.23974647308339803,-0.0013773450019749312,-0.0013402767545684332,-0.0013585233721747664
718,-0.2396117464670453,-0.001424836306907507,-0.0013434409659980402,-0.0013488935014854522
80,-0.23952731486679424,-0.0014277928505221568,-0.0013866942379406509,-0.0013771977264779593
1814,-0.23734986704891736,-0.0013930669317154711,-0.0013348091188014738,-0.0013459450717478929
1771,-0.23680920777025416,-0.0013793561642510166,-0.0013608425776791186,-0.0013757945781192103
1661,-0.23534992190371695,-0.001302045124203471,-0.0013448486831136787,-0.0013707332211756874
428,-0.23494276477614018,-0.001363503840817768,-0.0014148573501995283,-0.0013845638285133106
1379,-0.23239847292326643,-0.0013840471886727207,-0.001384182025137418,-0.0013197111041521104
1285,-0.23134576915786753,-0.0012840591613168118,-0.0013698806791381556,-0.001371817616461711
2165,-0.23119716892577213,-0.0013640404951103927,-0.001356394687397894,-0.0013819239499616325
394,-0.22972332652771477,-0.001424705144814418,-0.0012770617095163414,-0.001343712206796704
2124,-0.22857875133735295,-0.0013686650125173804,-0.0013680065193512848,-0.0013844980160707323
1537,-0.2285599219401886,-0.0013754187449454302,-0.001342969825565647,-0.001340877865475619
1338,-0.2284794609183025,-0.0014363283013901751,-0.001337248940291776,-0.0013597404800270642
2038,-0.2283817309008931,-0.0013250230098902228,-0.0013785221476234335,-0.0013482575031818678
2048,-0.2252932753032224,-0.0013427690421106075,-0.0013900469304856113,-0.0013345411467116676
1233,-0.22425271432659954,-0.0013302972512077825,-0.00139615219104586,-0.0013924933818061493
1444,-0.2235899248781772,-0.0013329733541122951,-0.0013502062959750484,-0.001320319913554803
2415,-0.22305862801844412,-0.0013136951194579222,-0.0014087322986583433,-0.001357846175259811
1043,-0.2225338588734589,-0.0012615983557245692,-0.001352038333070942,-0.0013804759502316567
2379,-0.22226565589487235,-0.0012364407206561967,-0.001395038159137292,-0.001355514490127519
807,-0.22222457393155182,-0.0013786733713874791,-0.0013659935411074221,-0.0013403838139335214
304,-0.21996901790573165,-0.001212407806628705,-0.0013622718718593672,-0.001353036122697763
1576,-0.21948125748544456,-0.0013223302709737487,-0.0013682790689793693,-0.0013456827955859003
1131,-0.21905502493569617,-0.001413018424164565,-0.001387906875601958,-0.0013719192142491708
1445,-0.21772435016594027,-0.00137878464375246,-0.0013751588585469389,-0.001364041685153699
1939,-0.21760209828013077,-0.001402635763943939,-0.0013780890218776036,-0.0013919594519961553
1066,-0.21692472688978448,-0.0013000776955922767,-0.0013289915557246968,-0.001356953987694811
922,-0.21662398139061456,-0.001428185736929273,-0.0013787694261239495,-0.001362089815155595
2377,-0.21558059144202923,-0.0013439309580939368,-0.0013460056391790306,-0.0013841356205243286
2051,-0.21380035200755065,-0.0013543821623369758,-0.0013097839708529726,-0.0013960634669075384
1079,-0.2126841207860679,-0.0013529229286576364,-0.0013304908640788947,-0.0013420097628669206
444,-0.2124583287368318,-0.001448922353089232,-0.0013835342855461634,-0.0013492224636062814
489,-0.21200726545206328,-0.0012735005701275037,-0.0013808325501327707,-0.0013531574356198015
934,-0.21163783167197758,-0.001308994787772603,-0.0014012994837370816,-0.0013659404410075145
619,-0.2116370010173676,-0.0013313027408698847,-0.001361676538187334,-0.0013117636887361222
885,-0.21163615565550553,-0.0013448926065720947,-0.0013679722094028753,-0.0013656079596311083
100,-0.21131259615422038,-0.001372155572543757,-0.0013713003840199146,-0.0013501014834437898
578,-0.21065355534151076,-0.0013107359111652385,-0.0014378594748181224,-0.0013459696806582032
1038,-0.21001739883008286,-0.0013169257110931898,-0.001354643506528325,-0.0013655511602848754
1357,-0.20910123430923044,-0.0013993283148204974,-0.0013694087472735405,-0.001347504917379178
1030,-0.20900478459917093,-0.0014096071476429014,-0.00138110132405659,-0.0013618739951751979
376,-0.20815576842213113,-0.0013277007093868743,-0.0013315748072903531,-0.001333929574097217
1528,-0.207210652436723,-0.0014110666627722053,-0.0013772280749210861,-0.0013572469392254317
1163,-0.20717325717178592,-0.0013027342393164816,-0.001390309281828632,-0.001356670265933909
1242,-0.2065956830626543,-0.001336880109695781,-0.0013615618606432915,-0.0013792283764308515
355,-0.20624136995788334,-0.001482031487499964,-0.0013085735850876018,-0.0013653372718764678
528,-0.20520049865671952,-0.0013224812932869554,-0.0013671330340782883,-0.0013854488986409419
172,-0.20449472483794762,-0.001346341959235072,-0.0013501142606429594,-0.0013504078644399093
1356,-0.2039721525798861,-0.0013365454867975623,-0.0013912858064927518,-0.0013325503899814276
584,-0.20281064711336527,-0.0013506562301913204,-0.001332094370423559,-0.001370629155004133
1369,-0.20219331483931202,-0.00131159378499716,-0.0013883960836634716,-0.001330081841335487
1433,-0.19756042766975823,-0.0013120488527371705,-0.0013691908644438157,-0.0013557183295027967
1200,-0.1969702209988451,-0.0014049185426136548,-0.001402314664923671,-0.0013406803801628323
1045,-0.19548208685986213,-0.0014068539044330968,-0.001379609902718342,-0.001349508808723359
130,-0.19255187216222347,-0.0013909840284249682,-0.0013202889008262213,-0.0013433743801582472
2188,-0.1921629502189519,-0.0013990604441690316,-0.0014001138343105307,-0.0013107254586897854
2206,-0.19153007818885537,-0.0013844667134335908,-0.0013554024327732952,-0.0012847269304421978
300,-0.19125409554816963,-0.0013866396802060667,-0.0014205528340211426,-0.0013011834269914964
177,-0.18964469000760964,-0.0013658124716585491,-0.001327421645579439,-0.0012884482130495188
119,-0.1891425436991192,-0.0012163129403381626,-0.0013589530256820294,-0.0012745239090539956
2085,-0.18903455134926284,-0.0013280721551080443,-0.0013297281229412755,-0.0012743094123633648
594,-0.18804856231319977,-0.0013486468990571547,-0.001342165558438554,-0.0012500759946713167
16,-0.18709437534860918,-0.001378482580887302,-0.0013375281643680111,-0.0012225265571335997
991,-0.18672199382814902,-0.0013555134339856727,-0.0014255623802947634,-0.0012474092456736608
2405,-0.18512761449040904,-0.00148109764562629,-0.0013874949838732888,-0.001173701504682725
77,-0.18499918261864767,-0.0014105203074325607,-0.0013383728324715114,-0.0012067380292749
734,-0.18460490162953636,-0.0012785584986255234,-0.0013476422018498643,-0.0011845720509029167
42,-0.18415246981848954,-0.0012947922047817583,-0.0013648808778237626,-0.001156641306375084
1656,-0.18138271199088596,-0.001389664888109058,-0.001333662257749178,-0.0010689963309620126
310,-0.17931409249669938,-0.0014130352658052478,-0.0013094455683052082,-0.0009852931513929359
1265,-0.17871812158102784,-0.001327358032409421,-0.0013275752196164133,-0.0008749605038348915
1415,-0.1781487543510738,-0.0013334591598434342,-0.001357147407553121,-0.0008503771007329426
1627,-0.17801547708639753,-0.0013158170743810336,-0.0013494038258900375,-0.0008993353237333376
629,-0.17607151871399007,-0.0014094909213289912,-0.0012653492493541728,-0.0008024554135500908
2144,-0.1752418819281436,-0.0014405136075302523,-0.0011112508954406867,-0.0006492207968766463
877,-0.17297437853629827,-0.0011886680159702713,-0.0007921778535886291,-0.000538669966178082
2403,-0.17295030103016895,-0.001257661570413897,-0.0007383286442745683,-0.000414450587226283
416,-0.17163826244776859,-0.0005046782597455999,-0.00034387928325933125,-0.0003606039044780242
471,-0.17037652808777093,0.0002167339925830308,-0.00012755661039642362,-0.00025054183236562967
1468,-0.16976332162123087,0.0005538591457392346,-4.791839051221844e-05,-0.0002181014820560821
2075,-0.16939611496893603,0.0005046819803567598,0.00012647217891843837,-0.00021217816862985212
1503,-0.16856853346450196,0.0005771449365454711,0.0002779306043190352,-0.00015867721265165564
567,-0.16831142538044364,0.0007382291810085606,0.0002994710758886648,-8.386366152604729e-06
1671,-0.16671977841298924,0.0006128420238068395,0.00046239940003806415,-0.000128904896669388
212,-0.16585085884894535,0.0004702393288029971,0.0007141377349439716,0.00011990188359812681
2481,-0.16566238589899673,0.000530096094320455,0.00043375687173811397,6.655676677004457e-05
2368,-0.16463895862963085,0.0007904531438988713,0.0005727373332780889,0.0001873441792643917
518,-0.1645717897684973,0.00031850313255160086,0.0005843589985506984,0.00018013369244447935
825,-0.16353027496063488,0.0006350974905702621,0.000670670919507014,0.00021420936534196345
1745,-0.16215239207517973,0.0005354571102302495,0.0005987800208288106,0.00017176009525710675
2163,-0.16151698185253038,0.0007993651680011146,0.0006149882239551381,0.0001669890018457995
898,-0.16090010413541544,0.0008422245266959984,0.00047633299578619243,0.00046617813450947765
1448,-0.1606057374640868,0.0007927949813019707,0.0006077687922625014,0.0003162960968527231
1751,-0.16052789544780643,0.0005792806906340093,0.0006420564921690131,0.00043521824372963307
378,-0.16026307075658486,0.0006058521435844831,0.0004375376130416584,0.00018156411527478093
1916,-0.15991213233899493,0.0006067998005650246,0.00041014848362698285,0.0004657036357184136
812,-0.158903548791842,0.0008388291441501993,0.0005780581476816382,0.0002639599672675207
2483,-0.15877301761661045,0.0006122208979352002,0.000582276946193964,0.0003852610639188535
483,-0.15838676648992522,0.0004837681322977213,0.0004734549333990401,0.0005087172234681083
1082,-0.15775816180966795,0.0003752576666421453,0.0006537422903958764,0.0004709169957711514
2253,-0.15727950864652107,0.0006661921567332432,0.0005526811503732228,0.0004291988216808418
731,-0.15483965082679707,0.00023145145733362437,0.000529604096611306,0.0005558891974018968
2226,-0.15272106188104173,0.0008252980531308348,0.0006993226422356935,0.0005376094734584522
2331,-0.1523144539016661,0.0003494393588138745,0.00046680434382455376,0.0005826378710093326
166,-0.14987491250786178,0.0006176017457657806,0.0006099486948614326,0.0006712204354758833
